split,subject_key,site,threshold,min_size_voxels,dice,predicted_voxels,reference_voxels,volume_ratio,recall_voxelwise
train,training_Utrecht_Utrecht_0,Utrecht,1.05,3,0.1081304808960861,145850,8778,16.615402141717933,0.9523809523809523
train,training_Utrecht_Utrecht_0,Utrecht,1.05,5,0.10844295685114554,145386,8778,16.562542720437456,0.9522670312143996
train,training_Utrecht_Utrecht_0,Utrecht,1.1,0,0.15002513284503805,102630,8778,11.691729323308271,0.9520391888812941
train,training_Utrecht_Utrecht_0,Utrecht,1.1,2,0.15086164095434973,101999,8778,11.619845067213488,0.9519252677147414
train,training_Utrecht_Utrecht_0,Utrecht,1.1,3,0.15157314274830622,101479,8778,11.56060606060606,0.9519252677147414
train,training_Utrecht_Utrecht_0,Utrecht,1.1,5,0.15261682328338036,100725,8778,11.474709501025291,0.9519252677147414
train,training_Utrecht_Utrecht_0,Utrecht,1.15,0,0.21440238710756132,68973,8778,7.8574846206425155,0.9495329232171338
train,training_Utrecht_Utrecht_0,Utrecht,1.15,2,0.21638671824294503,68260,8778,7.776258828890408,0.9495329232171338
train,training_Utrecht_Utrecht_0,Utrecht,1.15,3,0.21808809869565787,67659,8778,7.707792207792208,0.9495329232171338
train,training_Utrecht_Utrecht_0,Utrecht,1.15,5,0.22003540010038836,66928,8778,7.624515835042151,0.9488493962178173
train,training_Utrecht_Utrecht_0,Utrecht,1.2,0,0.3067486929372425,45351,8778,5.166438824333561,0.9457735247208932
train,training_Utrecht_Utrecht_0,Utrecht,1.2,2,0.31046350678986945,44684,8778,5.09045340624288,0.945431761221235
train,training_Utrecht_Utrecht_0,Utrecht,1.2,3,0.31362691362691364,44132,8778,5.027568922305765,0.9452039188881294
train,training_Utrecht_Utrecht_0,Utrecht,1.2,5,0.3171244930752162,43498,8778,4.955342902711323,0.9442925495557074
train,training_Utrecht_Utrecht_0,Utrecht,1.25,0,0.4255616162138407,29905,8778,3.406812485759854,0.9376851218956482
train,training_Utrecht_Utrecht_0,Utrecht,1.25,2,0.4317347045860006,29338,8778,3.3422191843244473,0.9373433583959899
train,training_Utrecht_Utrecht_0,Utrecht,1.25,3,0.43612732095490714,28922,8778,3.2948279790385055,0.9365459102301208
train,training_Utrecht_Utrecht_0,Utrecht,1.25,5,0.44020267553148706,28523,8778,3.2493734335839597,0.9352927773980405
train,training_Utrecht_Utrecht_0,Utrecht,1.3,0,0.5554755290324793,20379,8778,2.3215994531784006,0.9225336067441331
train,training_Utrecht_Utrecht_0,Utrecht,1.3,2,0.5625325781005664,19999,8778,2.278309409888357,0.922077922077922
train,training_Utrecht_Utrecht_0,Utrecht,1.3,3,0.5677383125087744,19714,8778,2.245841877420825,0.9213943950786057
train,training_Utrecht_Utrecht_0,Utrecht,1.3,5,0.5742398408638818,19374,8778,2.2071086807928912,0.9208247892458419
train,training_Utrecht_Utrecht_0,Utrecht,1.35,0,0.6712661300626038,14703,8778,1.674982911825017,0.8978127136021873
train,training_Utrecht_Utrecht_0,Utrecht,1.35,2,0.6792859606760953,14414,8778,1.6420596946912736,0.8973570289359764
train,training_Utrecht_Utrecht_0,Utrecht,1.35,3,0.6854108635097493,14198,8778,1.6174527227158806,0.897015265436318
train,training_Utrecht_Utrecht_0,Utrecht,1.35,5,0.6929592376919005,13890,8778,1.582365003417635,0.8947368421052632
train,training_Utrecht_Utrecht_0,Utrecht,1.4,0,0.7511164036915748,11376,8778,1.2959671907040329,0.8622693096377307
train,training_Utrecht_Utrecht_0,Utrecht,1.4,2,0.7586795103351395,11154,8778,1.2706766917293233,0.8613579403053088
train,training_Utrecht_Utrecht_0,Utrecht,1.4,3,0.7642029645368543,10989,8778,1.2518796992481203,0.8604465709728868
train,training_Utrecht_Utrecht_0,Utrecht,1.4,5,0.7692621904518764,10807,8778,1.2311460469355207,0.8581681476418318
train,training_Utrecht_Utrecht_0,Utrecht,1.5,0,0.7926395173453997,7797,8778,0.8882433356117566,0.7483481430849852
train,training_Utrecht_Utrecht_0,Utrecht,1.5,2,0.7947397127446821,7723,8778,0.8798131692868535,0.7469810890863522
train,training_Utrecht_Utrecht_0,Utrecht,1.5,3,0.7958650045606568,7667,8778,0.8734335839598998,0.7455001139211666
train,training_Utrecht_Utrecht_0,Utrecht,1.5,5,0.7941554074708076,7579,8778,0.8634085213032582,0.739917976760082
train,training_Utrecht_Utrecht_0,Utrecht,1.6,0,0.726433296582139,5734,8778,0.6532239690134427,0.6004784688995215
train,training_Utrecht_Utrecht_0,Utrecht,1.6,2,0.7259545674238763,5705,8778,0.6499202551834131,0.5988835725677831
train,training_Utrecht_Utrecht_0,Utrecht,1.6,3,0.7256245242543768,5673,8778,0.6462747778537252,0.5972886762360446
train,training_Utrecht_Utrecht_0,Utrecht,1.6,5,0.7240063813553443,5639,8778,0.6424014581909319,0.5945545682387787
train,training_Utrecht_Utrecht_11,Utrecht,1.05,0,0.009945350912030072,177883,894,198.97427293064877,0.9944071588366891
train,training_Utrecht_Utrecht_11,Utrecht,1.05,2,0.009955430132813725,177702,894,198.7718120805369,0.9944071588366891
train,training_Utrecht_Utrecht_11,Utrecht,1.05,3,0.009963798572117055,177552,894,198.60402684563758,0.9944071588366891
train,training_Utrecht_Utrecht_11,Utrecht,1.05,5,0.009973859288927783,177372,894,198.40268456375838,0.9944071588366891
train,training_Utrecht_Utrecht_11,Utrecht,1.1,0,0.01315319072871358,133370,894,149.1834451901566,0.9876957494407159
train,training_Utrecht_Utrecht_11,Utrecht,1.1,2,0.013170174482413637,133045,894,148.8199105145414,0.9865771812080537
train,training_Utrecht_Utrecht_11,Utrecht,1.1,3,0.013162125982485399,132823,894,148.57158836689038,0.9843400447427293
train,training_Utrecht_Utrecht_11,Utrecht,1.1,5,0.013102073245686359,132520,894,148.23266219239375,0.9776286353467561
train,training_Utrecht_Utrecht_11,Utrecht,1.15,0,0.01808807193309719,94528,894,105.73601789709173,0.9653243847874721
train,training_Utrecht_Utrecht_11,Utrecht,1.15,2,0.01813433307356937,94064,894,105.21700223713647,0.9630872483221476
train,training_Utrecht_Utrecht_11,Utrecht,1.15,3,0.018084521341850332,93662,894,104.76733780760627,0.9563758389261745
train,training_Utrecht_Utrecht_11,Utrecht,1.15,5,0.01808857015173118,93088,894,104.12527964205816,0.9507829977628636
train,training_Utrecht_Utrecht_11,Utrecht,1.2,0,0.026382898340836822,62632,894,70.05816554809843,0.9373601789709173
train,training_Utrecht_Utrecht_11,Utrecht,1.2,2,0.026560213754055602,61982,894,69.331096196868,0.9340044742729307
train,training_Utrecht_Utrecht_11,Utrecht,1.2,3,0.026596939266578974,61444,894,68.72930648769575,0.9272930648769575
train,training_Utrecht_Utrecht_11,Utrecht,1.2,5,0.026746299662425345,60722,894,67.92170022371364,0.9217002237136466
train,training_Utrecht_Utrecht_11,Utrecht,1.25,0,0.0399648108583637,38891,894,43.502237136465325,0.889261744966443
train,training_Utrecht_Utrecht_11,Utrecht,1.25,2,0.04054123315053047,38128,894,42.64876957494407,0.8847874720357942
train,training_Utrecht_Utrecht_11,Utrecht,1.25,3,0.040984032870442604,37560,894,42.013422818791945,0.8814317673378076
train,training_Utrecht_Utrecht_11,Utrecht,1.25,5,0.04093008440834528,36780,894,41.14093959731544,0.8624161073825504
train,training_Utrecht_Utrecht_11,Utrecht,1.3,0,0.06275286218472928,22340,894,24.988814317673377,0.8154362416107382
train,training_Utrecht_Utrecht_11,Utrecht,1.3,2,0.06440437061384027,21620,894,24.1834451901566,0.8109619686800895
train,training_Utrecht_Utrecht_11,Utrecht,1.3,3,0.06552446915155381,21052,894,23.548098434004473,0.8042505592841164
train,training_Utrecht_Utrecht_11,Utrecht,1.3,5,0.06648798608172286,20373,894,22.788590604026847,0.79082774049217
train,training_Utrecht_Utrecht_11,Utrecht,1.35,0,0.10429302875147696,11801,894,13.200223713646533,0.7404921700223713
train,training_Utrecht_Utrecht_11,Utrecht,1.35,2,0.10858461031471413,11244,894,12.577181208053691,0.7371364653243848
train,training_Utrecht_Utrecht_11,Utrecht,1.35,3,0.11141630901287554,10756,894,12.031319910514542,0.7259507829977628
train,training_Utrecht_Utrecht_11,Utrecht,1.35,5,0.11465540479827478,10235,894,11.44854586129754,0.7136465324384788
train,training_Utrecht_Utrecht_11,Utrecht,1.4,0,0.16756272401433692,5802,894,6.489932885906041,0.62751677852349
train,training_Utrecht_Utrecht_11,Utrecht,1.4,2,0.17731295253419146,5321,894,5.9519015659955254,0.616331096196868
train,training_Utrecht_Utrecht_11,Utrecht,1.4,3,0.18473621307836777,4963,894,5.551454138702461,0.6051454138702461
train,training_Utrecht_Utrecht_11,Utrecht,1.4,5,0.19080882352941175,4546,894,5.085011185682327,0.5805369127516778
train,training_Utrecht_Utrecht_11,Utrecht,1.5,0,0.28128821850794944,1559,894,1.7438478747203578,0.3859060402684564
train,training_Utrecht_Utrecht_11,Utrecht,1.5,2,0.2966549295774648,1378,894,1.541387024608501,0.3769574944071588
train,training_Utrecht_Utrecht_11,Utrecht,1.5,3,0.3066914498141264,1258,894,1.407158836689038,0.3691275167785235
train,training_Utrecht_Utrecht_11,Utrecht,1.5,5,0.30831234256926954,1091,894,1.220357941834452,0.3422818791946309
train,training_Utrecht_Utrecht_11,Utrecht,1.6,0,0.26195153896529144,633,894,0.7080536912751678,0.22371364653243847
train,training_Utrecht_Utrecht_11,Utrecht,1.6,2,0.26258503401360545,576,894,0.6442953020134228,0.21588366890380314
train,training_Utrecht_Utrecht_11,Utrecht,1.6,3,0.25666199158485276,532,894,0.5950782997762863,0.20469798657718122
train,training_Utrecht_Utrecht_11,Utrecht,1.6,5,0.23869532987398073,455,894,0.5089485458612976,0.18008948545861297
train,training_Utrecht_Utrecht_17,Utrecht,1.05,0,0.014760191208882114,167967,1272,132.0495283018868,0.9819182389937107
train,training_Utrecht_Utrecht_17,Utrecht,1.05,2,0.014788503093271763,167643,1272,131.79481132075472,0.9819182389937107
train,training_Utrecht_Utrecht_17,Utrecht,1.05,3,0.01481024741057824,167395,1272,131.5998427672956,0.9819182389937107
train,training_Utrecht_Utrecht_17,Utrecht,1.05,5,0.014789209222764691,167094,1272,131.36320754716982,0.9787735849056604
train,training_Utrecht_Utrecht_17,Utrecht,1.1,0,0.02082342635464898,118593,1272,93.23349056603773,0.9811320754716981
train,training_Utrecht_Utrecht_17,Utrecht,1.1,2,0.020918363071043656,118049,1272,92.80581761006289,0.9811320754716981
train,training_Utrecht_Utrecht_17,Utrecht,1.1,3,0.020990488684814693,117639,1272,92.48349056603773,0.9811320754716981
train,training_Utrecht_Utrecht_17,Utrecht,1.1,5,0.021031471189418383,117122,1272,92.07704402515724,0.9787735849056604
train,training_Utrecht_Utrecht_17,Utrecht,1.15,0,0.0312959911445427,78227,1272,61.499213836477985,0.9779874213836478
train,training_Utrecht_Utrecht_17,Utrecht,1.15,2,0.03158161970043158,77508,1272,60.93396226415094,0.9779874213836478
train,training_Utrecht_Utrecht_17,Utrecht,1.15,3,0.031808535119793396,76946,1272,60.492138364779876,0.9779874213836478
train,training_Utrecht_Utrecht_17,Utrecht,1.15,5,0.03211234156792896,76206,1272,59.910377358490564,0.9779874213836478
train,training_Utrecht_Utrecht_17,Utrecht,1.2,0,0.04991539763113367,48372,1272,38.028301886792455,0.9740566037735849
train,training_Utrecht_Utrecht_17,Utrecht,1.2,2,0.050677955702803854,47625,1272,37.44103773584906,0.9740566037735849
train,training_Utrecht_Utrecht_17,Utrecht,1.2,3,0.05132028580304442,47013,1272,36.95990566037736,0.9740566037735849
train,training_Utrecht_Utrecht_17,Utrecht,1.2,5,0.05215376513954713,46203,1272,36.323113207547166,0.9732704402515723
train,training_Utrecht_Utrecht_17,Utrecht,1.25,0,0.08196054504779338,28230,1272,22.193396226415093,0.9504716981132075
train,training_Utrecht_Utrecht_17,Utrecht,1.25,2,0.0840371181315817,27501,1272,21.620283018867923,0.9504716981132075
train,training_Utrecht_Utrecht_17,Utrecht,1.25,3,0.08569296905531673,26875,1272,21.12814465408805,0.9481132075471698
train,training_Utrecht_Utrecht_17,Utrecht,1.25,5,0.08793612599803129,26157,1272,20.56367924528302,0.9481132075471698
train,training_Utrecht_Utrecht_17,Utrecht,1.3,0,0.1368570080226522,15680,1272,12.327044025157234,0.9119496855345912
train,training_Utrecht_Utrecht_17,Utrecht,1.3,2,0.14162433441459085,15067,1272,11.845125786163521,0.9095911949685535
train,training_Utrecht_Utrecht_17,Utrecht,1.3,3,0.1453514024582414,14593,1272,11.47248427672956,0.9064465408805031
train,training_Utrecht_Utrecht_17,Utrecht,1.3,5,0.14909589398785822,14047,1272,11.043238993710691,0.8977987421383647
train,training_Utrecht_Utrecht_17,Utrecht,1.35,0,0.22473542228678148,8366,1272,6.577044025157233,0.8514150943396226
train,training_Utrecht_Utrecht_17,Utrecht,1.35,2,0.23419711590588746,7951,1272,6.2507861635220126,0.8490566037735849
train,training_Utrecht_Utrecht_17,Utrecht,1.35,3,0.24228028503562946,7569,1272,5.9504716981132075,0.8419811320754716
train,training_Utrecht_Utrecht_17,Utrecht,1.35,5,0.25088673445258924,7186,1272,5.64937106918239,0.8341194968553459
train,training_Utrecht_Utrecht_17,Utrecht,1.4,0,0.3228318584070796,4378,1272,3.441823899371069,0.7169811320754716
train,training_Utrecht_Utrecht_17,Utrecht,1.4,2,0.3386401947930324,4067,1272,3.1973270440251573,0.710691823899371
train,training_Utrecht_Utrecht_17,Utrecht,1.4,3,0.3500683727290486,3847,1272,3.02437106918239,0.7044025157232704
train,training_Utrecht_Utrecht_17,Utrecht,1.4,5,0.36917936938818124,3517,1272,2.764937106918239,0.6949685534591195
train,training_Utrecht_Utrecht_17,Utrecht,1.5,0,0.46190476190476193,1248,1272,0.9811320754716981,0.45754716981132076
train,training_Utrecht_Utrecht_17,Utrecht,1.5,2,0.47907169498549523,1141,1272,0.8970125786163522,0.45440251572327045
train,training_Utrecht_Utrecht_17,Utrecht,1.5,3,0.49071274298056156,1043,1272,0.8199685534591195,0.44654088050314467
train,training_Utrecht_Utrecht_17,Utrecht,1.5,5,0.5059037238873751,930,1272,0.7311320754716981,0.4378930817610063
train,training_Utrecht_Utrecht_17,Utrecht,1.6,0,0.4,488,1272,0.3836477987421384,0.27672955974842767
train,training_Utrecht_Utrecht_17,Utrecht,1.6,2,0.404169079328315,455,1272,0.3577044025157233,0.27437106918238996
train,training_Utrecht_Utrecht_17,Utrecht,1.6,3,0.410408042578356,419,1272,0.32940251572327045,0.2727987421383648
train,training_Utrecht_Utrecht_17,Utrecht,1.6,5,0.40700483091787437,384,1272,0.3018867924528302,0.264937106918239
train,training_Utrecht_Utrecht_2,Utrecht,1.05,0,0.15626810095159288,133161,11859,11.22868707310903,0.9554768530230205
train,training_Utrecht_Utrecht_2,Utrecht,1.05,2,0.1565957799724931,132832,11859,11.20094443039042,0.9553082047390168
train,training_Utrecht_Utrecht_2,Utrecht,1.05,3,0.1568733340256863,132576,11859,11.179357450037946,0.9553082047390168
train,training_Utrecht_Utrecht_2,Utrecht,1.05,5,0.15691199633636094,132260,11859,11.15271102116536,0.953453073614976
train,training_Utrecht_Utrecht_2,Utrecht,1.1,0,0.20215807930941462,99351,11859,8.377687832026309,0.9478876802428535
train,training_Utrecht_Utrecht_2,Utrecht,1.1,2,0.2027638961554421,98999,11859,8.348005734041656,0.9477190319588498
train,training_Utrecht_Utrecht_2,Utrecht,1.1,3,0.2031399786568271,98715,11859,8.32405767771313,0.947044438822835
train,training_Utrecht_Utrecht_2,Utrecht,1.1,5,0.20344057923675757,98355,11859,8.293700986592462,0.9453579559827979
train,training_Utrecht_Utrecht_2,Utrecht,1.15,0,0.26719828468867823,71158,11859,6.0003372965680075,0.9352390589425753
train,training_Utrecht_Utrecht_2,Utrecht,1.15,2,0.26840193704600485,70741,11859,5.965174129353234,0.9347331140905641
train,training_Utrecht_Utrecht_2,Utrecht,1.15,3,0.26935330885035386,70375,11859,5.934311493380555,0.9338898726705456
train,training_Utrecht_Utrecht_2,Utrecht,1.15,5,0.27037598396323276,69953,11859,5.898726705455772,0.9326250105405177
train,training_Utrecht_Utrecht_2,Utrecht,1.2,0,0.3542023593910617,49428,11859,4.167973690867695,0.9152542372881356
train,training_Utrecht_Utrecht_2,Utrecht,1.2,2,0.3567069660333909,48936,11859,4.126486213002782,0.9143266717261151
train,training_Utrecht_Utrecht_2,Utrecht,1.2,3,0.3588725027723985,48558,11859,4.094611687326082,0.9141580234421115
train,training_Utrecht_Utrecht_2,Utrecht,1.2,5,0.36102615526029913,47976,11859,4.0455350366810015,0.9107850577620372
train,training_Utrecht_Utrecht_2,Utrecht,1.25,0,0.4585503472222222,34221,11859,2.8856564634454847,0.8908845602495995
train,training_Utrecht_Utrecht_2,Utrecht,1.25,2,0.4634066006455721,33682,11859,2.8402057509064846,0.8897883464035753
train,training_Utrecht_Utrecht_2,Utrecht,1.25,3,0.46725326359183494,33260,11859,2.804620962981702,0.888860780841555
train,training_Utrecht_Utrecht_2,Utrecht,1.25,5,0.47055921790214805,32739,11859,2.760688084998735,0.8848132220254659
train,training_Utrecht_Utrecht_2,Utrecht,1.3,0,0.566020955504294,24122,11859,2.0340669533687494,0.8586727380048907
train,training_Utrecht_Utrecht_2,Utrecht,1.3,2,0.5721521837010356,23677,11859,1.9965427101779238,0.8572392275908592
train,training_Utrecht_Utrecht_2,Utrecht,1.3,3,0.5769820971867008,23331,11859,1.967366557045282,0.8560586896028333
train,training_Utrecht_Utrecht_2,Utrecht,1.3,5,0.5840120140934558,22767,11859,1.9198077409562357,0.8526013997807572
train,training_Utrecht_Utrecht_2,Utrecht,1.35,0,0.6603282016579259,17696,11859,1.4922000168648284,0.8228349776541024
train,training_Utrecht_Utrecht_2,Utrecht,1.35,2,0.6673746231844341,17333,11859,1.461590353318155,0.8214014672400708
train,training_Utrecht_Utrecht_2,Utrecht,1.35,3,0.6733125649013499,17031,11859,1.4361244624335947,0.820136605110043
train,training_Utrecht_Utrecht_2,Utrecht,1.35,5,0.6771383592793423,16726,11859,1.4104055991230289,0.816089046293954
train,training_Utrecht_Utrecht_2,Utrecht,1.4,0,0.7210793899100508,13711,11859,1.1561683109874357,0.7773842651151025
train,training_Utrecht_Utrecht_2,Utrecht,1.4,2,0.7273876293546093,13459,11859,1.134918627202968,0.776456699553082
train,training_Utrecht_Utrecht_2,Utrecht,1.4,3,0.7320646548292061,13259,11859,1.1180537988025971,0.7752761615650561
train,training_Utrecht_Utrecht_2,Utrecht,1.4,5,0.733319943763808,13036,11859,1.0992495151361834,0.7697107681929336
train,training_Utrecht_Utrecht_2,Utrecht,1.5,0,0.7453017282085183,9319,11859,0.785816679315288,0.6654861286786407
train,training_Utrecht_Utrecht_2,Utrecht,1.5,2,0.7478979620920622,9192,11859,0.7751075132810523,0.6637996458386036
train,training_Utrecht_Utrecht_2,Utrecht,1.5,3,0.7497016279180789,9088,11859,0.7663378025128594,0.6621131629985665
train,training_Utrecht_Utrecht_2,Utrecht,1.5,5,0.7501919385796545,8981,11859,0.7573151193186609,0.6591618180285016
train,training_Utrecht_Utrecht_2,Utrecht,1.6,0,0.686897423739529,7122,11859,0.6005565393372122,0.5497090817100936
train,training_Utrecht_Utrecht_2,Utrecht,1.6,2,0.687272150895546,7068,11859,0.5960030356691121,0.5484442195800657
train,training_Utrecht_Utrecht_2,Utrecht,1.6,3,0.6872517345479583,7022,11859,0.5921241251370267,0.5470950333080361
train,training_Utrecht_Utrecht_2,Utrecht,1.6,5,0.6866354543519898,6937,11859,0.584956573066869,0.5441436883379711
train,training_Utrecht_Utrecht_21,Utrecht,1.05,0,0.1323717418442703,123953,9021,13.740494401951004,0.9756124598159849
train,training_Utrecht_Utrecht_21,Utrecht,1.05,2,0.13295465703862044,123370,9021,13.675867420463364,0.9756124598159849
train,training_Utrecht_Utrecht_21,Utrecht,1.05,3,0.13341620367914017,122912,9021,13.62509699589846,0.9756124598159849
train,training_Utrecht_Utrecht_21,Utrecht,1.05,5,0.13404339611141586,122235,9021,13.550049883604922,0.9751690499944574
train,training_Utrecht_Utrecht_21,Utrecht,1.1,0,0.19994985869267937,78731,9021,8.727524664671323,0.9725085910652921
train,training_Utrecht_Utrecht_21,Utrecht,1.1,2,0.2016572998195589,77988,9021,8.64516129032258,0.9725085910652921
train,training_Utrecht_Utrecht_21,Utrecht,1.1,3,0.20311468766282637,77344,9021,8.573772309056645,0.9722868861545283
train,training_Utrecht_Utrecht_21,Utrecht,1.1,5,0.20529584065612186,76329,9021,8.46125706684403,0.9711783616007095
train,training_Utrecht_Utrecht_21,Utrecht,1.15,0,0.29922779922779924,48995,9021,5.431216051435539,0.9621993127147767
train,training_Utrecht_Utrecht_21,Utrecht,1.15,2,0.3037739812351211,48107,9021,5.332779071056424,0.961866755348631
train,training_Utrecht_Utrecht_21,Utrecht,1.15,3,0.3076186762151239,47393,9021,5.253630417913757,0.961866755348631
train,training_Utrecht_Utrecht_21,Utrecht,1.15,5,0.3118180670526069,46428,9021,5.146657798470236,0.9583194767764106
train,training_Utrecht_Utrecht_21,Utrecht,1.2,0,0.42468194643829515,31381,9021,3.4786609023389867,0.9510032147212061
train,training_Utrecht_Utrecht_21,Utrecht,1.2,2,0.4320185381089114,30681,9021,3.401064183571666,0.9506706573550604
train,training_Utrecht_Utrecht_21,Utrecht,1.2,3,0.4370374151396049,30161,9021,3.343420906773085,0.949118722979714
train,training_Utrecht_Utrecht_21,Utrecht,1.2,5,0.4427072511946811,29483,9021,3.268262942024166,0.9447954772198204
train,training_Utrecht_Utrecht_21,Utrecht,1.25,0,0.54875,21379,9021,2.369914643609356,0.924620330340317
train,training_Utrecht_Utrecht_21,Utrecht,1.25,2,0.5571304405963763,20893,9021,2.316040350293759,0.923733510697262
train,training_Utrecht_Utrecht_21,Utrecht,1.25,3,0.5633554682206261,20495,9021,2.271921073051768,0.9216273140450061
train,training_Utrecht_Utrecht_21,Utrecht,1.25,5,0.5696686052513851,20038,9021,2.221261500942246,0.9175257731958762
train,training_Utrecht_Utrecht_21,Utrecht,1.3,0,0.649500788229112,15718,9021,1.7423788936924953,0.8905886265380778
train,training_Utrecht_Utrecht_21,Utrecht,1.3,2,0.6569660204123458,15376,9021,1.70446735395189,0.88837157743044
train,training_Utrecht_Utrecht_21,Utrecht,1.3,3,0.6623338990768721,15136,9021,1.6778627646602373,0.8868196430550936
train,training_Utrecht_Utrecht_21,Utrecht,1.3,5,0.6686554621848739,14779,9021,1.6382884380889036,0.8820529874736726
train,training_Utrecht_Utrecht_21,Utrecht,1.35,0,0.7075568873490027,12337,9021,1.3675867420463363,0.8376011528655359
train,training_Utrecht_Utrecht_21,Utrecht,1.35,2,0.7135621301775148,12104,9021,1.3417581199423567,0.8354949562132801
train,training_Utrecht_Utrecht_21,Utrecht,1.35,3,0.7176723109945147,11944,9021,1.3240217270812549,0.8339430218379337
train,training_Utrecht_Utrecht_21,Utrecht,1.35,5,0.7222999372919782,11710,9021,1.2980822525218934,0.8299523334441858
train,training_Utrecht_Utrecht_21,Utrecht,1.4,0,0.7318379996848243,10016,9021,1.1102981931049773,0.7721982041902228
train,training_Utrecht_Utrecht_21,Utrecht,1.4,2,0.7366191963576685,9868,9021,1.093892029708458,0.7712005320917859
train,training_Utrecht_Utrecht_21,Utrecht,1.4,3,0.739072565617846,9762,9021,1.082141669437978,0.7694268928056757
train,training_Utrecht_Utrecht_21,Utrecht,1.4,5,0.7402953020134229,9604,9021,1.06462698148764,0.764216827402727
train,training_Utrecht_Utrecht_21,Utrecht,1.5,0,0.6944270507201001,6949,9021,0.7703137124487307,0.6146768650925618
train,training_Utrecht_Utrecht_21,Utrecht,1.5,2,0.6961666771574243,6866,9021,0.7611129586520341,0.6130140782618335
train,training_Utrecht_Utrecht_21,Utrecht,1.5,3,0.6975007908889592,6784,9021,0.7520230573107194,0.6110187340649595
train,training_Utrecht_Utrecht_21,Utrecht,1.5,5,0.6950517836593786,6621,9021,0.7339541070834719,0.6025939474559362
train,training_Utrecht_Utrecht_21,Utrecht,1.6,0,0.5823022936111714,4800,9021,0.5320917858330562,0.4460702804567121
train,training_Utrecht_Utrecht_21,Utrecht,1.6,2,0.5822968943195869,4728,9021,0.5241104090455604,0.4437423788936925
train,training_Utrecht_Utrecht_21,Utrecht,1.6,3,0.5814276320596187,4666,9021,0.5172375568118834,0.4410819199645272
train,training_Utrecht_Utrecht_21,Utrecht,1.6,5,0.5795588235294118,4579,9021,0.5075933931936593,0.4368695266600155
train,training_Utrecht_Utrecht_23,Utrecht,1.05,0,0.005582778080250274,115381,332,347.5331325301205,0.9728915662650602
train,training_Utrecht_Utrecht_23,Utrecht,1.05,2,0.005616658696691736,114683,332,345.4307228915663,0.9728915662650602
train,training_Utrecht_Utrecht_23,Utrecht,1.05,3,0.005646112834855569,114083,332,343.6234939759036,0.9728915662650602
train,training_Utrecht_Utrecht_23,Utrecht,1.05,5,0.005686119179649679,113278,332,341.19879518072287,0.9728915662650602
train,training_Utrecht_Utrecht_23,Utrecht,1.1,0,0.008635555496143409,74475,332,224.3222891566265,0.9728915662650602
train,training_Utrecht_Utrecht_23,Utrecht,1.1,2,0.008730201632520676,73664,332,221.87951807228916,0.9728915662650602
train,training_Utrecht_Utrecht_23,Utrecht,1.1,3,0.008807089297886844,73018,332,219.93373493975903,0.9728915662650602
train,training_Utrecht_Utrecht_23,Utrecht,1.1,5,0.008885700093824162,72144,332,217.3012048192771,0.9698795180722891
train,training_Utrecht_Utrecht_23,Utrecht,1.15,0,0.014570135746606335,43868,332,132.13253012048193,0.9698795180722891
train,training_Utrecht_Utrecht_23,Utrecht,1.15,2,0.014853426205687663,43025,332,129.59337349397592,0.9698795180722891
train,training_Utrecht_Utrecht_23,Utrecht,1.15,3,0.015032664434401854,42375,332,127.6355421686747,0.9668674698795181
train,training_Utrecht_Utrecht_23,Utrecht,1.15,5,0.015308677301666787,41605,332,125.31626506024097,0.9668674698795181
train,training_Utrecht_Utrecht_23,Utrecht,1.2,0,0.025599083994438537,24122,332,72.6566265060241,0.9427710843373494
train,training_Utrecht_Utrecht_23,Utrecht,1.2,2,0.0263747411133184,23327,332,70.26204819277109,0.9397590361445783
train,training_Utrecht_Utrecht_23,Utrecht,1.2,3,0.02712925524977175,22669,332,68.28012048192771,0.9397590361445783
train,training_Utrecht_Utrecht_23,Utrecht,1.2,5,0.027994616419919245,21958,332,66.13855421686748,0.9397590361445783
train,training_Utrecht_Utrecht_23,Utrecht,1.25,0,0.04444103900084285,12719,332,38.31024096385542,0.8734939759036144
train,training_Utrecht_Utrecht_23,Utrecht,1.25,2,0.04671839637892014,12040,332,36.265060240963855,0.8704819277108434
train,training_Utrecht_Utrecht_23,Utrecht,1.25,3,0.04862758386987462,11472,332,34.55421686746988,0.8644578313253012
train,training_Utrecht_Utrecht_23,Utrecht,1.25,5,0.049360795454545456,10932,332,32.9277108433735,0.8373493975903614
train,training_Utrecht_Utrecht_23,Utrecht,1.3,0,0.07404360345536816,6961,332,20.966867469879517,0.8132530120481928
train,training_Utrecht_Utrecht_23,Utrecht,1.3,2,0.07937444673945117,6446,332,19.41566265060241,0.8102409638554217
train,training_Utrecht_Utrecht_23,Utrecht,1.3,3,0.08135910224438903,6084,332,18.325301204819276,0.786144578313253
train,training_Utrecht_Utrecht_23,Utrecht,1.3,5,0.08573342263898191,5640,332,16.987951807228917,0.7710843373493976
train,training_Utrecht_Utrecht_23,Utrecht,1.35,0,0.11366219595362582,4067,332,12.25,0.7530120481927711
train,training_Utrecht_Utrecht_23,Utrecht,1.35,2,0.1221449851042701,3696,332,11.132530120481928,0.7409638554216867
train,training_Utrecht_Utrecht_23,Utrecht,1.35,3,0.12955032119914348,3404,332,10.25301204819277,0.7289156626506024
